客户编号,客户姓名,证件类型,证件号码,出生日期,客户性别,婚姻状况,教育程度,客户职业,联系电话,电子邮件,居住状态,居住地址,银行卡号,开户银行,卡种代码,卡种名称,创建机构,创建柜员,创建日期,创建时间
091438353423,伍有德,0,500229196810216700,1968-10-21,1,2,1,4,17620267655,RJX6mlF@263.net,1,江西省鹰潭市和平大道251号,6226508065588235,光大银行,2,贷记卡,09144784,5780,2014-10-31,11:14:23
201444595899,秦曼,0,410181197710025379,1977-10-02,0,1,4,7,13646624831,J-qZ5yd@me.com,0,广西壮族自治区百色市天化街3985号,621210644516386723,中国工商银行,1,借记卡,20143861,4466,2011-02-04,08:55:07
270219050301,姜英,0,411281197010041390,1970-10-04,0,0,0,7,15855511917,9FFZpFWq5@wo.com.cn,0,湖南省株洲市大中里48号,6250044462783186,Royal Bank Open Stock Company,2,贷记卡,27029817,7262,2016-12-29,18:43:09
230551065857,杨小光,0,652827196104169016,1961-04-16,0,0,2,6,17889212899,ywi835u@icloud.com,2,甘肃省兰州市黄河路36号,622303830479229796,中国工商银行,1,借记卡,23053815,6465,2013-12-20,18:02:43
250606386642,费晓关,0,350521198212204925,1982-12-20,1,2,0,2,13353490362,Lesd_x@wo.com.cn,0,福建省福州市人民西路3号,6221402034195287,廊坊银行,1,借记卡,25069451,0821,2017-06-24,18:29:38
120874275357,狄晓凡,0,410225199901151582,1999-01-15,1,0,3,7,14534737104,YGg_cG@21cn.com,1,内蒙古自治区呼伦贝尔市鼓楼北大街8883号,6210127104383835,BC卡公司,1,借记卡,12087883,8533,2011-02-02,21:56:31
190857025881,酆大立,0,530925198106023013,1981-06-02,0,1,4,4,18623719631,zxYjnv@yeah.net,3,湖南省益阳市幸福大街132号,4096674471135649,中国银行,2,贷记卡,19081542,1682,2017-12-06,16:36:00
470058522285,苗好问,0,451122198011161008,1980-11-16,1,2,2,0,13736295756,xWqK7yuR@gmail.com,2,河北省邯郸市海天路8号,6011881508858310,Discover Financial Services.Inc,2,贷记卡,47005351,7343,2014-12-20,14:55:36
170563974684,方亚军,0,370322196403015027,1964-03-01,1,1,2,5,13964421409,n3c5RSO@outlook.com,2,福建省厦门市体育广场896号,6222896288807811,宁波鄞州农村合作银行,2,贷记卡,17054012,7542,2015-06-20,02:25:48
260792420290,赵小灵,0,632521198806264983,1988-06-26,1,2,1,2,13322631290,6TToyWYC@vip.sohu.com,0,新疆维吾尔自治区克拉玛依市华城路487号,6227909490345259,中国银行新加坡分行,2,贷记卡,26074094,2698,2015-09-10,15:18:28
080203071496,费艺,0,430623199112097133,1991-12-09,0,1,4,4,15948280600,WofhpElg@21cn.com,2,陕西省渭南市上海道69号,620904166524220887,中国工商银行,1,借记卡,08026278,2749,2011-06-03,03:43:07
120820390631,熊小珍,0,131124198609104479,1986-09-10,0,2,4,3,17798051827,8J007nj7l0@21cn.com,4,广东省揭阳市中山大道941号,6214151295027734494,昆明商业银行,1,借记卡,12081228,2500,2010-02-12,22:58:18
131074902998,韩海波,0,130821196106147310,1961-06-14,0,2,0,2,13731274330,whFWnmID@gmail.com,0,新疆维吾尔自治区巴音郭楞市府右街23号,6228099271705209,哈尔滨银行,2,贷记卡,13106338,9026,2012-06-21,15:15:12
050438430627,邹德,0,510321196905141138,1969-05-14,0,2,3,2,15290972028,gWTWF8r@yeah.net,0,河南省周口市天化街5号,6222154939154815,中国工商银行,3,准贷记卡,05043098,6314,2012-09-02,02:35:29
290360756751,苏家琪,0,420105196403292929,1964-03-29,1,0,1,7,18350779689,Zwgt5I8LS@21cn.com,1,浙江省嘉兴市民航路11号,6225579724180830,广发银行,2,贷记卡,29034443,0974,2010-03-05,18:11:39
191487286350,岑果,0,13013019960715844X,1996-07-15,1,1,4,5,15583902199,KyYBsx03E1@sian.com.cn,4,山西省晋中市平安大道1号,6226581331685051,光大银行,2,贷记卡,19146479,0238,2012-10-30,00:57:52
270337383385,秦冰,0,35050219940515523X,1994-05-15,0,2,4,7,13730195176,bEEzFT08Is@126.com,4,河南省商丘市中山大道13号,6231333992390105865,广西农村信用社联合社,1,借记卡,27034277,1131,2011-08-24,07:10:07
211147700284,沈立涛,0,220622196003109327,1960-03-10,1,1,1,3,14894137647,hy_TqCbl@yeah.net,4,安徽省淮北市振兴路722号,60360170035467306,徽商银行合肥分行,1,借记卡,21113165,2919,2016-06-27,20:07:34
210791692912,令狐彪,0,510626196212067279,1962-12-06,0,2,4,5,18067100948,_kLdHM@139.com,0,云南省德宏市解放西路8号,6233032168101052,PVB Card Corporation,4,预付费卡,21078620,5375,2013-07-16,06:06:51
140798142825,马风,0,430221197509075895,1975-09-07,0,0,0,6,18421706731,D77T_lfk5C@sian.com.cn,0,北京市海天路16号,5496330167053157,兴业银行,2,贷记卡,14072400,1062,2017-12-16,19:15:12
251843398371,余嵩,0,220282197912143055,1979-12-14,0,0,3,6,17561163548,fzTx-1KR@aliyun.com,2,湖南省岳阳市马列大道966号,6283975278041981,德州银行,2,贷记卡,25186712,1860,2017-03-12,05:51:34
230276648961,倪小彤,0,520603196805181920,1968-05-18,1,1,2,2,13278883130,32qPkGDddO@shouji.163.com,0,甘肃省陇南市和平大道624号,6250162163615182,澳门商业银行,2,贷记卡,23024584,8798,2016-04-08,00:55:01
171494195052,柏承风,0,522328199609022021,1996-09-02,1,2,1,7,18004234682,pOCf-v@wo.com.cn,0,山西省忻州市海天路494号,9400588217422691,江阴农村商业银行,1,借记卡,17147082,5786,2012-10-13,14:34:40
180499569499,李小利,0,150722196705266789,1967-05-26,1,0,3,0,18305044494,M6ug0YW@me.com,4,北京市平安大道3421号,6011394307662313,Discover Financial Services.Inc,2,贷记卡,18046495,6992,2012-07-15,18:48:39
231946099167,任家强,0,520628198306308380,1983-06-30,1,0,0,5,18412289622,nSRZXOJHzZ@189.cn,0,北京市大兴区振兴路3456号,9400296949114134806,昆山农信社,1,借记卡,23195402,2407,2013-11-11,07:01:51
190482337942,吕福,0,654322198310073041,1983-10-07,1,1,4,1,13246181697,BDdY02jlO@vip.sina.com,3,福建省龙岩市前卫场7号,6223246663621925677,江苏省农村信用社联合社,1,借记卡,19040893,2177,2017-05-24,01:57:51
120687672680,薛小马,0,532624199407057181,1994-07-05,1,0,2,1,18882905590,_YrzE9oe@shouji.163.com,0,内蒙古自治区巴彦淖尔市和平大道13号,621004520026333969,东营银行,1,借记卡,12069940,7961,2017-06-08,13:20:20
070696451805,东方小雨,0,320321198002158071,1980-02-15,0,0,3,2,15059315698,IUT9-vdS@chinamail.com,0,广东省梅州市鼓楼北大街129号,6216800049953144,云南大理渝农商村镇银行,1,借记卡,07067765,4920,2013-11-29,09:18:52
241005347646,俞丰,0,360822197311225369,1973-11-22,1,2,3,0,14568217342,hTVy2Y@outlook.com,1,云南省曲靖市安城街8344号,6222463599775367,中国工商银行,2,贷记卡,24104846,2502,2011-06-04,08:19:31
271416314389,范森,0,42120219880306215X,1988-03-06,0,1,3,5,13246659807,L-pu723ZpH@yeah.net,2,甘肃省东风市安城街5号,4041199547546153,中国农业银行,2,贷记卡,27142753,0059,2017-11-03,12:27:19
231310144390,曹兵,0,230126199012263880,1990-12-26,1,0,0,5,13680168178,Rrr-hws1ZL@vip.sohu.com,2,湖北省恩施市中大街8号,4910382950232812,广发银行,2,贷记卡,23131611,8288,2017-11-30,12:28:02
161537015771,朱林,0,130581197912269229,1979-12-26,1,1,1,7,15629343394,YT3Mutsl@tom.com,2,湖南省永州市流花西路628号,5183787512105040,中国银行,3,准贷记卡,16157925,5507,2014-02-21,01:00:20
131421102576,郑荣,0,620826197405245669,1974-05-24,1,1,2,6,15306486199,eGZf3kbO@shouji.163.com,2,云南省玉溪市人民西路5347号,6222948578004540,大新银行,2,贷记卡,13143388,1269,2013-12-11,08:05:22
240882601499,郑和平,0,510922196406197769,1964-06-19,1,2,2,3,19979305863,VKdb1FBO@263.net,2,吉林省白山市马列大道7号,6011298992978324,Discover Financial Services.Inc,2,贷记卡,24087618,9402,2016-04-23,22:04:21
041178574960,窦玲,0,533323197108157122,1971-08-15,1,2,0,0,14698983791,BhRSpk@vip.sohu.com,4,湖南省湘潭市王府大街4192号,6283116291557899,齐商银行,2,贷记卡,04115934,5909,2015-03-04,03:27:12
200452397684,邹光,0,640121197907266463,1979-07-26,1,0,0,2,17860192854,bUiriW@126.com,4,湖南省湘西市向阳路8673号,6216663516724659650,中国银行,1,借记卡,20043717,1468,2015-01-11,10:44:45
201599436448,傅松,0,450503197905184759,1979-05-18,0,2,0,2,15579500198,ezFNPNtkoI@sohu.com,2,陕西省咸阳市四马路42号,6201842841052656,中国工商银行加拿大分行,4,预付费卡,20150924,0787,2013-03-01,00:36:40
440255377497,萧志平,0,210703198106226205,1981-06-22,1,2,1,2,13109206405,t3MWCykSd@189.cn,3,山东省莱芜市嵩阳街621号,6210966803884548544,邮政储蓄银行,1,借记卡,44023676,7324,2010-12-10,07:04:32
050590782710,倪发,0,620702198508193805,1985-08-19,1,1,1,1,18743652764,m9OKck15J@wo.com.cn,2,青海省西宁市振兴路89号,6250388599361972,Russian Standard Bank,2,贷记卡,05051040,6158,2017-07-23,08:35:01
270626304875,倪利,0,610621199706103116,1997-06-10,0,0,0,0,15507783712,SwXDfZ3@icloud.com,3,北京市大兴区四马路69号,5309907883703491,中国工商银行,2,贷记卡,27067402,9712,2014-03-02,14:46:12
300964815270,章大立,0,331101199106138658,1991-06-13,0,1,3,3,18112602902,JN2iLku_C@shouji.163.com,4,北京市大兴区上海道49号,6226607011277867,光大银行,1,借记卡,30094975,4678,2013-11-06,23:17:22
350085106315,毛联,0,622926198510055325,1985-10-05,1,0,1,2,14631795978,IqlPXg57DA@gmail.com,0,河南省许昌市天化街4761号,6201530986081917,Travelex,4,预付费卡,35002677,5528,2012-06-28,07:03:29
200957022630,柏建川,0,370883198003234713,1980-03-23,0,1,4,4,17895971529,97vJDqG@wo.com.cn,4,山西省临汾市民航路975号,6228245493554633449,中国农业银行,1,借记卡,20093368,2464,2015-01-10,20:25:25
131028882853,范荣,0,150304199409178759,1994-09-17,0,1,0,0,14552916880,B2LVxF@sian.com.cn,2,安徽省滁州市中大街38号,5240310717178463,上海银行,2,贷记卡,13105698,5021,2012-12-31,21:47:32
201505636286,雷坤,0,230804198005242446,1980-05-24,1,0,1,0,15589464420,qdj4Nk@vip.sohu.com,3,四川省广安市蜀兴路33号,6217952919220192,上海浦东发展银行,1,借记卡,20159344,6331,2017-09-26,03:02:19
270598229854,章家强,0,532532197909109418,1979-09-10,0,2,1,7,13650947505,0n4pMZF@126.com,3,浙江省宁波市红卫路2号,6228378577612263,中国农业银行,2,贷记卡,27054461,5440,2013-03-15,21:11:07
300259976874,严钢,0,61083019900506422X,1990-05-06,1,0,0,6,15260568363,eCJu8AzS@vip.sina.com,3,河南省周口市华城路686号,6226653131654213,光大银行,1,借记卡,30023437,7258,2016-12-07,04:53:30
150972609657,赵怡,0,130634198101088295,1981-01-08,0,1,2,4,13571036608,v9q4RKVNxs@vip.sohu.com,0,广西壮族自治区南宁市秦蜀路2号,4270620087152104,中国工商银行,2,贷记卡,15091648,9251,2014-02-21,18:24:23
140743859775,赵小芸,0,110111198709238101,1987-09-23,1,2,1,6,14763397011,KdK0EJb_X@gmail.com,2,湖南省岳阳市团结湖路7752号,6221774337554778,上海浦东发展银行,2,贷记卡,14071158,2499,2016-05-04,22:52:37
251687677832,喻新生,0,530901199605056972,1996-05-05,0,0,3,4,18186528141,O23XWiEh@qq.com,2,福建省宁德市鼓楼南大街5275号,6200540648691848,中国工商银行布鲁塞尔分行,4,预付费卡,25166023,5311,2017-03-01,06:57:43
181464319571,令狐友,0,211011199705142827,1997-05-14,1,0,1,3,18697286182,mbzuI6gbuy@126.com,1,四川省广元市人民广场4号,6200218811823383425,交通银行,4,预付费卡,18148480,6382,2011-05-18,06:24:28
300964065887,贺丽丽,0,450722198403207565,1984-03-20,1,2,1,1,13007193336,jiIX0Lc2@21cn.com,2,福建省宁德市幸福大街22号,6228601042977403,龙江银行,1,借记卡,30093840,5310,2017-03-08,06:56:18
300782807453,狄深,0,140824197905017375,1979-05-01,0,1,1,6,15180121385,0zp1vG@aliyun.com,1,新疆维吾尔自治区马兰市体育广场32号,6217200390649014336,中国工商银行法兰克福分行,1,借记卡,30071752,9643,2010-07-21,00:31:01
230915618089,顾琴,0,32038119631216268X,1963-12-16,1,1,3,5,19165567177,HjrAJLB@outlook.com,3,吉林省吉林市前卫场531号,6259460371970121,汉口银行,2,贷记卡,23094729,7838,2010-09-14,17:47:04
060239833589,陈吉,0,620302197401262017,1974-01-26,0,0,3,7,18039963183,hfvwjvl5f-@me.com,1,河南省新乡市体育广场1号,6226636062923392,光大银行,1,借记卡,06029892,4280,2015-03-20,22:39:36
180393027348,王柯,0,620522197705209166,1977-05-20,1,0,3,5,19809459389,5G1lLKjtXq@chinaren.com,4,云南省文山市府右街5号,6282527689894234,内蒙古银行,2,贷记卡,18033929,7161,2017-02-10,17:13:48
340003323910,戴生,0,621001198506207893,1985-06-20,0,2,0,0,13671949026,44WEmg@chinaren.com,4,湖南省郴州市小康路27号,620709307821412630,中国工商银行,1,借记卡,34002899,3970,2014-10-30,01:55:33
050214068085,令狐炅,0,231226199201287415,1992-01-28,0,2,3,7,14765071470,r7ZvvXzcr4@21cn.com,4,江苏省泰州市滨海卫26号,6011201328139819,Discover Financial Services.Inc,2,贷记卡,05028399,6085,2014-02-01,21:39:20
240744558834,屈云达,0,150627197105074005,1971-05-07,1,1,2,4,13925342756,sBiIi_0rLY@139.com,2,四川省遂宁市华城路41号,4096726224978442,中国银行,2,贷记卡,24078998,8577,2012-10-29,21:13:03
090771101321,邹荣,0,620923199809135445,1998-09-13,1,1,4,0,16774463311,fMDmy0qSF@outlook.com,3,安徽省芜湖市迎泽大街849号,6259099157608016,中国银行,2,贷记卡,09070794,8730,2016-09-18,15:20:25
201690611400,汪丽丽,0,440402198405144436,1984-05-14,0,0,3,5,18374166577,ZUIsWql6yC@21cn.com,2,安徽省马鞍山市兴阳街32号,6230362977847204300,福建省农村信用社联合社,1,借记卡,20166273,2507,2016-05-23,02:36:04
161302489312,钱思空,0,431201197011199968,1970-11-19,1,0,3,6,17550882914,2Nc82qn@icloud.com,3,内蒙古自治区阿拉善市振兴路22号,6205018693405869810,中国农业银行,1,借记卡,16134227,6486,2014-06-18,11:53:51
300782468242,尹联,0,431001197406067037,1974-06-06,0,0,4,5,18020682690,YS7FTXhdvK@outlook.com,3,广东省东莞市马列大道461号,6224918762685956,星展银行(香港),1,借记卡,30079183,1583,2012-03-02,06:32:42
201346437395,卞德,0,410505199004302716,1990-04-30,0,1,3,1,17358608187,p_bUymF@189.cn,4,海南省三亚市迎泽大街6号,6216000846812464396,厦门银行,1,借记卡,20137638,4783,2010-12-05,17:14:07
300449260106,毕建中,0,130722196201072821,1962-01-07,1,2,0,3,17358493156,BI_8vn6E2@263.net,0,湖北省荆州市中大街8号,620609290912631717,中国工商银行,1,借记卡,30040351,5313,2013-01-11,15:45:30
210297210124,康知行,0,370634196611211067,1966-11-21,1,2,0,1,18579523883,OjOn9Rc62F@wo.com.cn,1,黑龙江省佳木斯市向阳路518号,6216500010894771989,琼海国民村镇银行,1,借记卡,21026753,9553,2014-12-08,23:05:17
160709567939,令狐大平,0,610921199908121722,1999-08-12,1,0,1,5,18387586833,5fByebseFo@gmail.com,0,云南省曲靖市天化街666号,6221309549941818,日本三菱信用卡公司,2,贷记卡,16074107,1237,2016-05-25,08:37:51
230848193642,范晓红,0,650103197402212936,1974-02-21,0,1,0,4,18188116589,OTqcrejHq@chinamail.com,4,山西省晋城市兴阳街5365号,6200704248689020,中国银盛,4,预付费卡,23087905,7537,2014-06-05,16:51:49
290256301235,齐古,0,513231199203115115,1992-03-11,0,0,2,6,15088349335,r3RgrKP@icloud.com,0,天津市前卫场4号,6213990127200318398,嘉定民生村镇银行,1,借记卡,29024945,8149,2012-01-17,09:03:16
201317654810,毛双江,0,440511197410187497,1974-10-18,0,2,2,3,13150368814,GHB2O_@tom.com,2,山东省临沂市正阳路2号,9111867287404264633,广发银行,1,借记卡,20133569,9755,2014-08-16,13:15:37
140438838000,费小彤,0,450401199603105489,1996-03-10,1,1,1,7,18916746496,5vY7dz3@sohu.com,2,吉林省吉林市嵩阳街91号,6011248603496513,Discover Financial Services.Inc,2,贷记卡,14048070,5590,2011-04-19,16:40:02
051198654850,臧茜,0,460201196101043166,1961-01-04,1,0,1,0,18797946179,6lhLgFixx@vip.sohu.com,3,新疆维吾尔自治区阿勒泰市中大街7号,621307428027383997,中国工商银行,1,借记卡,05119920,9091,2013-09-02,02:43:10
131263064125,窦雁平,0,632324198205119842,1982-05-11,1,1,2,4,18908412691,VYcKNm@shouji.163.com,3,新疆维吾尔自治区塔城市上海道4714号,622331182020541303,天津银行,1,借记卡,13120439,8368,2011-10-08,08:23:39
300267533244,姜楠,0,450702198803023371,1988-03-02,0,0,1,3,15953583942,C9kDbGr@263.net,1,广东省惠州市解放东路2914号,6282338124089749,赣州银行,2,贷记卡,30023231,2967,2010-11-06,21:32:43
090622166400,皇甫小波,0,331001199503159617,1995-03-15,0,2,1,4,18947173951,wkoMSd@tom.com,1,云南省临沧市兴阳街55号,4213174888640008,北京银行,1,借记卡,09065952,5480,2013-12-29,15:36:34
251489875463,殷晓燕,0,130183199111294855,1991-11-29,0,1,2,0,17119364660,6GJxEf@126.com,1,甘肃省嘉峪关市迎泽大街9992号,6221544612127768415,成都银行,1,借记卡,25145329,4552,2011-06-24,09:11:28
200802745111,鲁欢,0,653129197705111127,1977-05-11,1,0,3,1,18914857981,IArqCpNgg@yeah.net,1,宁夏回族自治区银川市嵩阳街9号,5487381186668799,兴业银行,2,贷记卡,20086089,2114,2016-12-11,04:35:49
080706147243,蒋小娜,0,370305197103078841,1971-03-07,1,2,0,4,18175911593,hWwBul@vip.sohu.com,1,福建省福州市金融街12号,6212318923578501,中国银行马尼拉分行,1,借记卡,08077285,5705,2013-03-25,21:43:14
160473425351,褚红,0,13060319790806573X,1979-08-06,0,0,2,3,19950796456,G7JftgF@tom.com,3,四川省成都市人民广场5322号,6215777787885069675,哈尔滨银行,1,借记卡,16043056,3484,2015-07-31,14:43:10
120994940846,毛华,0,130534197106103887,1971-06-10,1,2,3,3,14656272019,uxZWfMW@tom.com,4,辽宁省铁岭市红卫路769号,622308716757334462,中国工商银行,1,借记卡,12091916,6889,2017-06-10,08:17:03
051211942105,廉好运,0,130528198903268016,1989-03-26,0,2,0,2,15807140731,GNHpMjxU@126.com,4,内蒙古自治区集宁市市府路873号,6214874326783021,中国建设银行(亚洲),1,借记卡,05127007,4272,2015-04-30,23:13:28
250605736657,成大林,0,430525200010307470,2000-10-30,0,1,4,3,15597541887,U3JlCP@21cn.com,3,山东省东营市上海道688号,4870137698702726,广发银行,2,贷记卡,25067432,3152,2014-09-27,16:14:05
140712599080,令狐侠,0,130729196710233923,1967-10-23,1,2,4,1,18614913739,uszbZ2TB@me.com,2,天津市蜀兴路7957号,6222904754331728,福建省农村信用社联合社,2,贷记卡,14074748,6648,2016-02-13,05:45:21
071257768145,东方煜,0,150801197505133285,1975-05-13,1,2,2,5,18797460957,XJeolYL0J@sohu.com,3,青海省西宁市平安大道4号,622991066396024898,河南省农村信用社联合社,1,借记卡,07125259,2041,2014-09-17,23:59:46
131125392045,纪超,0,500117196508267258,1965-08-26,0,1,1,5,13096232516,6h-ukECz@sohu.com,1,山西省晋城市府右街2958号,6506304653612772,Discover Financial Services.Inc,2,贷记卡,13114163,5041,2012-03-18,22:55:08
230390578505,汤小佳,0,210403196910276215,1969-10-27,0,0,3,0,13608380209,HfNkqhY5@me.com,0,湖南省岳阳市安城街4789号,6224783758450330,上海农商银行,1,借记卡,23031292,1308,2010-08-07,11:47:18
201366350720,马朝辉,0,15042419781026716X,1978-10-26,1,0,0,3,18505614861,EAzW74uN@me.com,2,湖南省衡阳市人民东路554号,5254983763533105,中国工商银行,2,贷记卡,20136621,2246,2016-03-24,00:03:42
130717373312,皇甫乔平,0,542322197612153512,1976-12-15,0,0,3,5,18123493491,ViEe5AyUW@sohu.com,0,江西省鹰潭市幸福大街41号,6228887708574986,东莞商行,2,贷记卡,13075572,9370,2013-09-11,20:29:24
180560974978,梁川,0,360502196907059385,1969-07-05,1,2,2,3,18926472446,gjToHeqi@189.cn,4,广西壮族自治区北海市幸福大街553号,6212293510383011938,重庆璧山工银村镇银行,1,借记卡,18050924,2099,2017-06-20,12:56:15
